Dates,QQQ,VIX,VVIX
2000-03-02 18:30:00,105.875,,
2000-03-03 14:30:00,109.40625,,
2000-03-03 18:30:00,111.0,,
2000-03-06 14:30:00,112.875,,
2000-03-06 18:30:00,111.484375,,
2000-03-07 14:30:00,111.8125,,
2000-03-07 18:30:00,109.75,,
2000-03-08 14:30:00,108.0625,,
2000-03-08 18:30:00,111.109375,,
2000-03-09 14:30:00,112.125,,
2000-03-09 18:30:00,114.6875,,
2000-03-10 14:30:00,115.25,,
2000-03-10 18:30:00,114.625,,
2000-03-13 14:30:00,112.5,,
2000-03-13 18:30:00,110.75,,
2000-03-14 14:30:00,109.625,,
2000-03-14 18:30:00,105.71875,,
2000-03-15 14:30:00,105.0625,,
2000-03-15 18:30:00,103.0,,
2000-03-16 14:30:00,103.375,,
2000-03-16 18:30:00,108.75,,
2000-03-17 14:30:00,110.0,,
2000-03-17 18:30:00,110.859375,,
2000-03-20 14:30:00,108.96875,,
2000-03-20 18:30:00,106.75,,
2000-03-21 14:30:00,107.3125,,
2000-03-21 18:30:00,111.3125,,
2000-03-22 14:30:00,114.0625,,
2000-03-22 18:30:00,114.6875,,
2000-03-23 14:30:00,116.8125,,
2000-03-23 18:30:00,116.5,,
2000-03-24 14:30:00,118.8125,,
2000-03-24 18:30:00,117.25,,
2000-03-27 14:30:00,118.625,,
2000-03-27 18:30:00,117.6875,,
2000-03-28 14:30:00,116.1875,,
2000-03-28 18:30:00,114.9375,,
2000-03-29 14:30:00,111.40625,,
2000-03-29 18:30:00,110.03125,,
2000-03-30 14:30:00,108.8125,,
2000-03-30 18:30:00,106.4375,,
2000-03-31 14:30:00,108.0,,
2000-03-31 18:30:00,109.96875,,
2000-04-03 14:30:00,103.375,,
2000-04-03 18:30:00,102.1875,,
2000-04-04 14:30:00,93.75,,
2000-04-04 18:30:00,101.0625,,
2000-04-05 14:30:00,101.875,,
2000-04-05 18:30:00,100.125,,
2000-04-06 14:30:00,102.875,,
2000-04-06 18:30:00,101.8125,,
2000-04-07 14:30:00,105.0625,,
2000-04-07 18:30:00,107.0,,
2000-04-10 14:30:00,102.875,,
2000-04-10 18:30:00,100.0,,
2000-04-11 14:30:00,100.46875,,
2000-04-11 18:30:00,97.5,,
2000-04-12 14:30:00,94.1875,,
2000-04-12 18:30:00,90.75,,
2000-04-13 14:30:00,93.59375,,
2000-04-13 18:30:00,89.0,,
2000-04-14 14:30:00,85.625,,
2000-04-14 18:30:00,80.25,,
2000-04-17 14:30:00,81.875,,
2000-04-17 18:30:00,87.625,,
2000-04-18 14:30:00,91.75,,
2000-04-18 18:30:00,92.5,,
2000-04-19 14:30:00,91.875,,
2000-04-19 18:30:00,89.6875,,
2000-04-20 14:30:00,87.25,,
2000-04-20 18:30:00,87.3125,,
2000-04-24 14:30:00,82.75,,
2000-04-24 18:30:00,84.375,,
2000-04-25 14:30:00,87.0,,
2000-04-25 18:30:00,90.1875,,
2000-04-26 14:30:00,89.3125,,
2000-04-26 18:30:00,87.25,,
2000-04-27 14:30:00,89.25,,
2000-04-27 18:30:00,92.25,,
2000-04-28 14:30:00,94.0625,,
2000-04-28 18:30:00,94.25,,
2000-05-01 14:30:00,95.0,,
2000-05-01 18:30:00,95.5625,,
2000-05-02 14:30:00,95.0,,
2000-05-02 18:30:00,90.5,,
2000-05-03 14:30:00,87.75,,
2000-05-03 18:30:00,88.9375,,
2000-05-04 14:30:00,88.375,,
2000-05-04 18:30:00,89.125,,
2000-05-05 14:30:00,91.5,,
2000-05-05 18:30:00,92.0,,
2000-05-08 14:30:00,89.125,,
2000-05-08 18:30:00,88.0625,,
2000-05-09 14:30:00,86.0,,
2000-05-09 18:30:00,86.15625,,
2000-05-10 14:30:00,81.03125,,
2000-05-10 18:30:00,80.96875,,
2000-05-11 14:30:00,83.46875,,
2000-05-11 18:30:00,84.5,,
2000-05-12 14:30:00,86.4375,,
2000-05-12 18:30:00,84.8125,,
2000-05-15 14:30:00,85.0,,
2000-05-15 18:30:00,87.9375,,
2000-05-16 14:30:00,90.96875,,
2000-05-16 18:30:00,91.125,,
2000-05-17 14:30:00,89.4375,,
2000-05-17 18:30:00,88.75,,
2000-05-18 14:30:00,87.0625,,
2000-05-18 18:30:00,85.625,,
2000-05-19 14:30:00,81.75,,
2000-05-19 18:30:00,81.59375,,
2000-05-22 14:30:00,77.1875,,
2000-05-22 18:30:00,81.625,,
2000-05-23 14:30:00,80.25,,
2000-05-23 18:30:00,75.75,,
2000-05-24 14:30:00,73.625,,
2000-05-24 18:30:00,79.4375,,
2000-05-25 14:30:00,81.9375,,
2000-05-25 18:30:00,77.5625,,
2000-05-26 14:30:00,76.5,,
2000-05-26 18:30:00,77.5,,
2000-05-30 14:30:00,82.0625,,
2000-05-30 18:30:00,85.0,,
2000-05-31 14:30:00,85.125,,
2000-05-31 18:30:00,83.09375,,
2000-06-01 14:30:00,87.1875,,
2000-06-01 18:30:00,87.625,,
2000-06-02 14:30:00,92.375,,
2000-06-02 18:30:00,93.375,,
2000-06-05 14:30:00,93.90625,,
2000-06-05 18:30:00,93.0625,,
2000-06-06 14:30:00,94.6875,,
2000-06-06 18:30:00,91.125,,
2000-06-07 14:30:00,91.4375,,
2000-06-07 18:30:00,92.9375,,
2000-06-08 14:30:00,93.3125,,
2000-06-08 18:30:00,92.75,,
2000-06-09 14:30:00,93.21875,,
2000-06-09 18:30:00,93.6875,,
2000-06-12 14:30:00,91.9375,,
2000-06-12 18:30:00,90.96875,,
2000-06-13 14:30:00,91.125,,
2000-06-13 18:30:00,93.875,,
2000-06-14 14:30:00,93.0625,,
2000-06-14 18:30:00,91.75,,
2000-06-15 14:30:00,93.0625,,
2000-06-15 18:30:00,93.5625,,
2000-06-16 14:30:00,94.6875,,
2000-06-16 18:30:00,94.625,,
2000-06-19 14:30:00,95.09375,,
2000-06-19 18:30:00,98.125,,
2000-06-20 14:30:00,98.625,,
2000-06-20 18:30:00,98.25,,
2000-06-21 14:30:00,97.875,,
2000-06-21 18:30:00,98.9375,,
2000-06-22 14:30:00,97.75,,
2000-06-22 18:30:00,95.0,,
2000-06-23 14:30:00,93.5625,,
2000-06-23 18:30:00,91.8125,,
2000-06-26 14:30:00,93.0625,,
2000-06-26 18:30:00,93.9375,,
2000-06-27 14:30:00,93.03125,,
2000-06-27 18:30:00,92.65625,,
2000-06-28 14:30:00,94.125,,
2000-06-28 18:30:00,94.125,,
2000-06-29 14:30:00,91.875,,
2000-06-29 18:30:00,91.625,,
2000-06-30 14:30:00,93.21875,,
2000-06-30 18:30:00,93.75,,
2000-07-03 14:30:00,95.125,,
2000-07-03 18:30:00,95.25,,
2000-07-05 14:30:00,92.5625,,
2000-07-05 18:30:00,91.25,,
2000-07-06 14:30:00,92.5625,,
2000-07-06 18:30:00,94.5,,
2000-07-07 14:30:00,96.125,,
2000-07-07 18:30:00,95.875,,
2000-07-10 14:30:00,95.3125,,
2000-07-10 18:30:00,94.15625,,
2000-07-11 14:30:00,93.6875,,
2000-07-11 18:30:00,93.5,,
2000-07-12 14:30:00,96.4375,,
2000-07-12 18:30:00,97.125,,
2000-07-13 14:30:00,98.46875,,
2000-07-13 18:30:00,98.75,,
2000-07-14 14:30:00,100.03125,,
2000-07-14 18:30:00,100.84375,,
2000-07-17 14:30:00,101.5625,,
2000-07-17 18:30:00,101.5,,
2000-07-18 14:30:00,99.625,,
2000-07-18 18:30:00,99.0,,
2000-07-19 14:30:00,96.9375,,
2000-07-19 18:30:00,96.0625,,
2000-07-20 14:30:00,99.0625,,
2000-07-20 18:30:00,99.5,,
2000-07-21 14:30:00,98.125,,
2000-07-21 18:30:00,97.6875,,
2000-07-24 14:30:00,96.25,,
2000-07-24 18:30:00,94.625,,
2000-07-25 14:30:00,95.875,,
2000-07-25 18:30:00,96.25,,
2000-07-26 14:30:00,94.46875,,
2000-07-26 18:30:00,95.3125,,
2000-07-27 14:30:00,92.8125,,
2000-07-27 18:30:00,91.96875,,
2000-07-28 14:30:00,88.96875,,
2000-07-28 18:30:00,86.875,,
2000-07-31 14:30:00,89.625,,
2000-07-31 18:30:00,90.125,,
2000-08-01 14:30:00,88.8125,,
2000-08-01 18:30:00,87.96875,,
2000-08-02 14:30:00,89.4375,,
2000-08-02 18:30:00,87.09375,,
2000-08-03 14:30:00,87.59375,,
2000-08-03 18:30:00,90.5,,
2000-08-04 14:30:00,89.75,,
2000-08-04 18:30:00,90.25,,
2000-08-07 14:30:00,92.78125,,
2000-08-07 18:30:00,92.6875,,
2000-08-08 14:30:00,91.75,,
2000-08-08 18:30:00,92.0625,,
2000-08-09 14:30:00,93.40625,,
2000-08-09 18:30:00,92.46875,,
2000-08-10 14:30:00,90.9375,,
2000-08-10 18:30:00,89.75,,
2000-08-11 14:30:00,91.0625,,
2000-08-11 18:30:00,90.9375,,
2000-08-14 14:30:00,90.875,,
2000-08-14 18:30:00,92.875,,
2000-08-15 14:30:00,92.65625,,
2000-08-15 18:30:00,92.96875,,
2000-08-16 14:30:00,92.875,,
2000-08-16 18:30:00,92.875,,
2000-08-17 14:30:00,94.875,,
2000-08-17 18:30:00,95.5625,,
2000-08-18 14:30:00,95.5625,,
2000-08-18 18:30:00,94.9375,,
2000-08-21 14:30:00,96.09375,,
2000-08-21 18:30:00,95.5,,
2000-08-22 14:30:00,96.6875,,
2000-08-22 18:30:00,95.5,,
2000-08-23 14:30:00,96.34375,,
2000-08-23 18:30:00,97.28125,,
2000-08-24 14:30:00,98.03125,,
2000-08-24 18:30:00,98.59375,,
2000-08-25 14:30:00,98.53125,,
2000-08-25 18:30:00,98.125,,
2000-08-28 14:30:00,99.21875,,
2000-08-28 18:30:00,98.6875,,
2000-08-29 14:30:00,99.0,,
2000-08-29 18:30:00,98.625,,
2000-08-30 14:30:00,98.6875,,
2000-08-30 18:30:00,99.125,,
2000-08-31 14:30:00,100.75,,
2000-08-31 18:30:00,101.6875,,
2000-09-01 14:30:00,102.1875,,
2000-09-01 18:30:00,102.3125,,
2000-09-05 14:30:00,100.5625,,
2000-09-05 18:30:00,99.59375,,
2000-09-06 14:30:00,97.34375,,
2000-09-06 18:30:00,95.875,,
2000-09-07 14:30:00,98.21875,,
2000-09-07 18:30:00,98.625,,
2000-09-08 14:30:00,96.75,,
2000-09-08 18:30:00,95.3125,,
2000-09-11 14:30:00,94.1875,,
2000-09-11 18:30:00,92.625,,
2000-09-12 14:30:00,94.1875,,
2000-09-12 18:30:00,91.59375,,
2000-09-13 14:30:00,92.4375,,
2000-09-13 18:30:00,93.3125,,
2000-09-14 14:30:00,94.71875,,
2000-09-14 18:30:00,93.21875,,
2000-09-15 14:30:00,92.0,,
2000-09-15 18:30:00,91.5625,,
2000-09-18 14:30:00,88.625,,
2000-09-18 18:30:00,89.5,,
2000-09-19 14:30:00,92.0,,
2000-09-19 18:30:00,93.5625,,
2000-09-20 14:30:00,91.5625,,
2000-09-20 18:30:00,94.5,,
2000-09-21 14:30:00,93.4375,,
2000-09-21 18:30:00,92.625,,
2000-09-22 14:30:00,90.1875,,
2000-09-22 18:30:00,92.1875,,
2000-09-25 14:30:00,92.75,,
2000-09-25 18:30:00,90.46875,,
2000-09-26 14:30:00,90.53125,,
2000-09-26 18:30:00,89.375,,
2000-09-27 14:30:00,90.5625,,
2000-09-27 18:30:00,89.125,,
2000-09-28 14:30:00,91.8125,,
2000-09-28 18:30:00,92.75,,
2000-09-29 14:30:00,90.375,,
2000-09-29 18:30:00,89.125,,
2000-10-02 14:30:00,87.25,,
2000-10-02 18:30:00,86.28125,,
2000-10-03 14:30:00,87.375,,
2000-10-03 18:30:00,83.625,,
2000-10-04 14:30:00,85.1875,,
2000-10-04 18:30:00,86.0,,
2000-10-05 14:30:00,85.40625,,
2000-10-05 18:30:00,85.5,,
2000-10-06 14:30:00,82.84375,,
2000-10-06 18:30:00,82.71875,,
2000-10-09 14:30:00,82.5,,
2000-10-09 18:30:00,82.8125,,
2000-10-10 14:30:00,81.3125,,
2000-10-10 18:30:00,79.5,,
2000-10-11 14:30:00,78.875,,
2000-10-11 18:30:00,77.46875,,
2000-10-12 14:30:00,76.8125,,
2000-10-12 18:30:00,74.875,,
2000-10-13 14:30:00,78.9375,,
2000-10-13 18:30:00,81.4375,,
2000-10-16 14:30:00,80.625,,
2000-10-16 18:30:00,80.875,,
2000-10-17 14:30:00,79.125,,
2000-10-17 18:30:00,79.3125,,
2000-10-18 14:30:00,79.6875,,
2000-10-18 18:30:00,78.40625,,
2000-10-19 14:30:00,83.96875,,
2000-10-19 18:30:00,84.8125,,
2000-10-20 14:30:00,87.125,,
2000-10-20 18:30:00,85.9375,,
2000-10-23 14:30:00,84.75,,
2000-10-23 18:30:00,85.5,,
2000-10-24 14:30:00,84.6875,,
2000-10-24 18:30:00,83.8125,,
2000-10-25 14:30:00,78.84375,,
2000-10-25 18:30:00,77.6875,,
2000-10-26 14:30:00,74.46875,,
2000-10-26 18:30:00,79.0625,,
2000-10-27 14:30:00,80.03125,,
2000-10-27 18:30:00,79.125,,
2000-10-30 14:30:00,76.8125,,
2000-10-30 18:30:00,77.03125,,
2000-10-31 14:30:00,81.9375,,
2000-10-31 18:30:00,81.9375,,
2000-11-01 14:30:00,81.0625,,
2000-11-01 18:30:00,80.625,,
2000-11-02 14:30:00,81.875,,
2000-11-02 18:30:00,82.375,,
2000-11-03 14:30:00,83.0,,
2000-11-03 18:30:00,83.0,,
2000-11-06 14:30:00,83.0625,,
2000-11-06 18:30:00,82.1875,,
2000-11-07 14:30:00,82.1875,,
2000-11-07 18:30:00,81.90625,,
2000-11-08 14:30:00,78.09375,,
2000-11-08 18:30:00,76.3125,,
2000-11-09 14:30:00,74.4375,,
2000-11-09 18:30:00,76.3125,,
2000-11-10 14:30:00,73.9375,,
2000-11-10 18:30:00,72.0,,
2000-11-13 14:30:00,69.84375,,
2000-11-13 18:30:00,71.0,,
2000-11-14 14:30:00,75.09375,,
2000-11-14 18:30:00,75.6875,,
2000-11-15 14:30:00,77.78125,,
2000-11-15 18:30:00,76.8125,,
2000-11-16 14:30:00,74.34375,,
2000-11-16 18:30:00,73.0,,
2000-11-17 14:30:00,72.125,,
2000-11-17 18:30:00,73.71875,,
2000-11-20 14:30:00,69.875,,
2000-11-20 18:30:00,69.71875,,
2000-11-21 14:30:00,69.6875,,
2000-11-21 18:30:00,69.65625,,
2000-11-22 14:30:00,68.3125,,
2000-11-22 18:30:00,66.71875,,
2000-11-24 14:30:00,70.4375,,
2000-11-27 14:30:00,70.53125,,
2000-11-27 18:30:00,69.125,,
2000-11-28 14:30:00,67.25,,
2000-11-28 18:30:00,65.46875,,
2000-11-29 14:30:00,63.75,,
2000-11-29 18:30:00,65.0,,
2000-11-30 14:30:00,61.4375,,
2000-11-30 18:30:00,62.46875,,
2000-12-01 14:30:00,66.625,,
2000-12-01 18:30:00,63.65625,,
2000-12-04 14:30:00,63.1875,,
2000-12-04 18:30:00,64.0,,
2000-12-05 14:30:00,68.65625,,
2000-12-05 18:30:00,71.0,,
2000-12-06 14:30:00,70.0625,,
2000-12-06 18:30:00,68.8125,,
2000-12-07 14:30:00,67.15625,,
2000-12-07 18:30:00,67.875,,
2000-12-08 14:30:00,71.25,,
2000-12-08 18:30:00,71.875,,
2000-12-11 14:30:00,73.84375,,
2000-12-11 18:30:00,74.125,,
2000-12-12 14:30:00,72.78125,,
2000-12-12 18:30:00,71.5,,
2000-12-13 14:30:00,70.15625,,
2000-12-13 18:30:00,68.5,,
2000-12-14 14:30:00,67.90625,,
2000-12-14 18:30:00,65.875,,
2000-12-15 14:30:00,63.1875,,
2000-12-15 18:30:00,63.8125,,
2000-12-18 14:30:00,63.875,,
2000-12-18 18:30:00,63.375,,
2000-12-19 14:30:00,65.375,,
2000-12-19 18:30:00,60.0,,
2000-12-20 14:30:00,56.5,,
2000-12-20 18:30:00,55.4375,,
2000-12-21 14:30:00,57.625,,
2000-12-21 18:30:00,55.8125,,
2000-12-22 14:30:00,59.625,,
2000-12-22 18:30:00,60.625,,
2000-12-26 14:30:00,59.09375,,
2000-12-26 18:30:00,60.09375,,
2000-12-27 14:30:00,60.75,,
2000-12-27 18:30:00,61.25,,
2000-12-28 14:30:00,60.71875,,
2000-12-28 18:30:00,61.28125,,
2000-12-29 14:30:00,59.28125,,
2000-12-29 18:30:00,58.4375,,
2001-01-02 14:30:00,54.9375,32.92,
2001-01-02 18:30:00,53.0,34.21,
2001-01-02 22:30:00,,34.39,
2001-01-03 14:30:00,60.6875,33.56,
2001-01-03 18:30:00,62.75,28.86,
2001-01-03 22:30:00,,28.76,
2001-01-04 14:30:00,62.4375,29.33,
2001-01-04 18:30:00,61.5,30.05,
2001-01-04 22:30:00,,30.08,
2001-01-05 14:30:00,57.75,31.07,
2001-01-05 18:30:00,56.6875,32.19,
2001-01-05 22:30:00,,32.09,
2001-01-08 14:30:00,54.46875,33.43,
2001-01-08 18:30:00,56.875,34.37,
2001-01-08 22:30:00,,33.85,
2001-01-09 14:30:00,57.46875,31.35,
2001-01-09 18:30:00,57.4375,30.79,
2001-01-09 22:30:00,,30.67,
2001-01-10 14:30:00,57.90625,31.71,
2001-01-10 18:30:00,60.125,31.0,
2001-01-10 22:30:00,,30.19,
2001-01-11 14:30:00,61.96875,29.65,
2001-01-11 18:30:00,62.875,29.0,
2001-01-11 22:30:00,,28.64,
2001-01-12 14:30:00,62.4375,29.38,
2001-01-12 18:30:00,62.46875,29.03,
2001-01-12 22:30:00,,28.66,
2001-01-16 14:30:00,61.25,28.7,
2001-01-16 18:30:00,61.5,28.85,
2001-01-16 22:30:00,,28.18,
2001-01-17 14:30:00,64.5,27.09,
2001-01-17 18:30:00,63.6875,27.91,
2001-01-17 22:30:00,,28.51,
2001-01-18 14:30:00,65.75,27.72,
2001-01-18 18:30:00,66.5,27.06,
2001-01-18 22:30:00,,27.23,
2001-01-19 14:30:00,66.625,27.08,
2001-01-19 18:30:00,66.34375,26.75,
2001-01-19 22:30:00,,26.67,
2001-01-22 14:30:00,65.5,26.1,
2001-01-22 18:30:00,65.96875,26.11,
2001-01-22 22:30:00,,25.94,
2001-01-23 14:30:00,66.75,25.18,
2001-01-23 18:30:00,67.875,24.28,
2001-01-23 22:30:00,,23.91,
2001-01-24 14:30:00,67.625,25.07,
2001-01-24 18:30:00,67.9375,24.61,
2001-01-24 22:30:00,,24.81,
2001-01-25 14:30:00,66.25,25.28,
2001-01-25 18:30:00,64.78125,25.12,
2001-01-25 22:30:00,,24.98,
2001-01-26 14:30:00,65.3125,26.04,
2001-01-26 18:30:00,65.5625,25.44,
2001-01-26 22:30:00,,25.48,
2001-01-29 14:30:00,66.09,25.6,
2001-01-29 18:30:00,67.1,25.26,
2001-01-29 22:30:00,,24.92,
2001-01-30 14:30:00,66.83,25.49,
2001-01-30 18:30:00,66.86,25.2,
2001-01-30 22:30:00,,24.99,
2001-01-31 14:30:00,66.94,25.27,
2001-01-31 18:30:00,64.9,24.15,
2001-01-31 22:30:00,,24.33,
2001-02-01 14:30:00,64.47,25.41,
2001-02-01 18:30:00,65.0,24.73,
2001-02-01 22:30:00,,24.21,
2001-02-02 14:30:00,63.05,23.78,
2001-02-02 18:30:00,61.7,24.5,
2001-02-02 22:30:00,,24.71,
2001-02-05 14:30:00,60.45,25.5,
2001-02-05 18:30:00,61.56,24.56,
2001-02-05 22:30:00,,24.39,
2001-02-06 14:30:00,62.43,23.88,
2001-02-06 18:30:00,61.7,23.73,
2001-02-06 22:30:00,,23.82,
2001-02-07 14:30:00,59.09,24.57,
2001-02-07 18:30:00,60.2,24.4,
2001-02-07 22:30:00,,24.52,
2001-02-08 14:30:00,59.3,23.85,
2001-02-08 18:30:00,58.7,24.03,
2001-02-08 22:30:00,,24.09,
2001-02-09 14:30:00,57.42,24.67,
2001-02-09 18:30:00,56.46,24.96,
2001-02-09 22:30:00,,25.15,
2001-02-12 14:30:00,56.17,25.42,
2001-02-12 18:30:00,56.99,24.68,
2001-02-12 22:30:00,,24.55,
2001-02-13 14:30:00,57.7,24.79,
2001-02-13 18:30:00,55.1,24.34,
2001-02-13 22:30:00,,24.62,
2001-02-14 14:30:00,55.25,25.15,
2001-02-14 18:30:00,57.44,24.84,
2001-02-14 22:30:00,,24.22,
2001-02-15 14:30:00,59.92,24.13,
2001-02-15 18:30:00,59.1,23.33,
2001-02-15 22:30:00,,23.46,
2001-02-16 14:30:00,55.25,24.7,
2001-02-16 18:30:00,55.26,25.0,
2001-02-16 22:30:00,,25.08,
2001-02-20 14:30:00,53.37,26.28,
2001-02-20 18:30:00,52.4,26.83,
2001-02-20 22:30:00,,27.5,
2001-02-21 14:30:00,52.85,28.38,
2001-02-21 18:30:00,51.4,28.71,
2001-02-21 22:30:00,,29.41,
2001-02-22 14:30:00,51.6,31.09,
2001-02-22 18:30:00,50.65,30.93,
2001-02-22 22:30:00,,29.77,
2001-02-23 14:30:00,48.69,32.21,
2001-02-23 18:30:00,51.26,32.17,
2001-02-23 22:30:00,,30.34,
2001-02-26 14:30:00,51.05,29.81,
2001-02-26 18:30:00,52.25,28.02,
2001-02-26 22:30:00,,27.34,
2001-02-27 14:30:00,50.35,28.58,
2001-02-27 18:30:00,49.15,29.3,
2001-02-27 22:30:00,,29.03,
2001-02-28 14:30:00,48.0,30.52,
2001-02-28 18:30:00,47.5,31.91,
2001-02-28 22:30:00,,31.0,
2001-03-01 14:30:00,46.15,33.2,
2001-03-01 18:30:00,48.93,32.55,
2001-03-01 22:30:00,,31.03,
2001-03-02 14:30:00,48.93,31.68,
2001-03-02 18:30:00,46.8,30.77,
2001-03-02 22:30:00,,30.86,
2001-03-05 14:30:00,47.73,30.62,
2001-03-05 18:30:00,47.84,29.84,
2001-03-05 22:30:00,,29.22,
2001-03-06 14:30:00,50.3,27.39,
2001-03-06 18:30:00,49.27,27.53,
2001-03-06 22:30:00,,27.44,
2001-03-07 14:30:00,50.2,27.58,
2001-03-07 18:30:00,49.72,26.59,
2001-03-07 22:30:00,,26.45,
2001-03-08 14:30:00,48.6,27.36,
2001-03-08 18:30:00,48.27,26.77,
2001-03-08 22:30:00,,26.46,
2001-03-09 14:30:00,45.59,29.24,
2001-03-09 18:30:00,45.2,29.98,
2001-03-09 22:30:00,,29.35,
2001-03-12 14:30:00,43.6,32.98,
2001-03-12 18:30:00,41.95,32.58,
2001-03-12 22:30:00,,35.11,
2001-03-13 14:30:00,43.68,34.68,
2001-03-13 18:30:00,44.68,30.94,
2001-03-13 22:30:00,,30.73,
2001-03-14 14:30:00,42.9,33.87,
2001-03-14 18:30:00,43.51,34.8,
2001-03-14 22:30:00,,34.6,
2001-03-15 14:30:00,43.89,32.91,
2001-03-15 18:30:00,42.32,32.95,
2001-03-15 22:30:00,,32.63,
2001-03-16 14:30:00,41.13,34.74,
2001-03-16 18:30:00,41.1,34.56,
2001-03-16 22:30:00,,35.29,
2001-03-19 14:30:00,41.2,34.87,
2001-03-19 18:30:00,43.19,33.41,
2001-03-19 22:30:00,,33.35,
2001-03-20 14:30:00,43.04,34.08,
2001-03-20 18:30:00,40.2,33.37,
2001-03-20 22:30:00,,35.04,
2001-03-21 14:30:00,39.85,35.19,
2001-03-21 18:30:00,40.1,34.98,
2001-03-21 22:30:00,,36.39,
2001-03-22 14:30:00,40.48,38.94,
2001-03-22 18:30:00,42.5,40.19,
2001-03-22 22:30:00,,39.7,
2001-03-23 14:30:00,42.25,35.97,
2001-03-23 18:30:00,42.5,35.48,
2001-03-23 22:30:00,,34.91,
2001-03-26 14:30:00,42.6,33.99,
2001-03-26 18:30:00,41.93,33.72,
2001-03-26 22:30:00,,33.19,
2001-03-27 14:30:00,43.3,32.1,
2001-03-27 18:30:00,43.25,31.39,
2001-03-27 22:30:00,,30.69,
2001-03-28 14:30:00,40.84,32.69,
2001-03-28 18:30:00,40.04,33.73,
2001-03-28 22:30:00,,33.22,
2001-03-29 14:30:00,39.65,32.6,
2001-03-29 18:30:00,38.97,33.92,
2001-03-29 22:30:00,,33.83,
2001-03-30 14:30:00,38.81,34.13,
2001-03-30 18:30:00,39.13,33.36,
2001-03-30 22:30:00,,33.82,
2001-04-02 14:30:00,38.0,32.74,
2001-04-02 18:30:00,37.75,35.37,
2001-04-02 21:30:00,,34.75,
2001-04-03 14:30:00,35.55,38.54,
2001-04-03 18:30:00,34.86,40.16,
2001-04-03 21:30:00,,39.33,
2001-04-04 14:30:00,34.9,38.64,
2001-04-04 18:30:00,34.1,39.19,
2001-04-04 21:30:00,,39.07,
