Dates,GLD,VIX,VVIX
2001-02-20 22:30:00,,27.5,
2001-02-21 14:30:00,,28.38,
2001-02-21 18:30:00,,28.71,
2001-02-21 22:30:00,,29.41,
2001-02-22 14:30:00,,31.09,
2001-02-22 18:30:00,,30.93,
2001-02-22 22:30:00,,29.77,
2001-02-23 14:30:00,,32.21,
2001-02-23 18:30:00,,32.17,
2001-02-23 22:30:00,,30.34,
2001-02-26 14:30:00,,29.81,
2001-02-26 18:30:00,,28.02,
2001-02-26 22:30:00,,27.34,
2001-02-27 14:30:00,,28.58,
2001-02-27 18:30:00,,29.3,
2001-02-27 22:30:00,,29.03,
2001-02-28 14:30:00,,30.52,
2001-02-28 18:30:00,,31.91,
2001-02-28 22:30:00,,31.0,
2001-03-01 14:30:00,,33.2,
2001-03-01 18:30:00,,32.55,
2001-03-01 22:30:00,,31.03,
2001-03-02 14:30:00,,31.68,
2001-03-02 18:30:00,,30.77,
2001-03-02 22:30:00,,30.86,
2001-03-05 14:30:00,,30.62,
2001-03-05 18:30:00,,29.84,
2001-03-05 22:30:00,,29.22,
2001-03-06 14:30:00,,27.39,
2001-03-06 18:30:00,,27.53,
2001-03-06 22:30:00,,27.44,
2001-03-07 14:30:00,,27.58,
2001-03-07 18:30:00,,26.59,
2001-03-07 22:30:00,,26.45,
2001-03-08 14:30:00,,27.36,
2001-03-08 18:30:00,,26.77,
2001-03-08 22:30:00,,26.46,
2001-03-09 14:30:00,,29.24,
2001-03-09 18:30:00,,29.98,
2001-03-09 22:30:00,,29.35,
2001-03-12 14:30:00,,32.98,
2001-03-12 18:30:00,,32.58,
2001-03-12 22:30:00,,35.11,
2001-03-13 14:30:00,,34.68,
2001-03-13 18:30:00,,30.94,
2001-03-13 22:30:00,,30.73,
2001-03-14 14:30:00,,33.87,
2001-03-14 18:30:00,,34.8,
2001-03-14 22:30:00,,34.6,
2001-03-15 14:30:00,,32.91,
2001-03-15 18:30:00,,32.95,
2001-03-15 22:30:00,,32.63,
2001-03-16 14:30:00,,34.74,
2001-03-16 18:30:00,,34.56,
2001-03-16 22:30:00,,35.29,
2001-03-19 14:30:00,,34.87,
2001-03-19 18:30:00,,33.41,
2001-03-19 22:30:00,,33.35,
2001-03-20 14:30:00,,34.08,
2001-03-20 18:30:00,,33.37,
2001-03-20 22:30:00,,35.04,
2001-03-21 14:30:00,,35.19,
2001-03-21 18:30:00,,34.98,
2001-03-21 22:30:00,,36.39,
2001-03-22 14:30:00,,38.94,
2001-03-22 18:30:00,,40.19,
2001-03-22 22:30:00,,39.7,
2001-03-23 14:30:00,,35.97,
2001-03-23 18:30:00,,35.48,
2001-03-23 22:30:00,,34.91,
2001-03-26 14:30:00,,33.99,
2001-03-26 18:30:00,,33.72,
2001-03-26 22:30:00,,33.19,
2001-03-27 14:30:00,,32.1,
2001-03-27 18:30:00,,31.39,
2001-03-27 22:30:00,,30.69,
2001-03-28 14:30:00,,32.69,
2001-03-28 18:30:00,,33.73,
2001-03-28 22:30:00,,33.22,
2001-03-29 14:30:00,,32.6,
2001-03-29 18:30:00,,33.92,
2001-03-29 22:30:00,,33.83,
2001-03-30 14:30:00,,34.13,
2001-03-30 18:30:00,,33.36,
2001-03-30 22:30:00,,33.82,
2001-04-02 14:30:00,,32.74,
2001-04-02 18:30:00,,35.37,
2001-04-02 21:30:00,,34.75,
2001-04-03 14:30:00,,38.54,
2001-04-03 18:30:00,,40.16,
2001-04-03 21:30:00,,39.33,
2001-04-04 14:30:00,,38.64,
2001-04-04 18:30:00,,39.19,
2001-04-04 21:30:00,,39.07,
2001-04-05 14:30:00,,36.72,
2001-04-05 18:30:00,,34.97,
2001-04-05 21:30:00,,34.98,
2001-04-06 14:30:00,,35.95,
2001-04-06 18:30:00,,37.05,
2001-04-06 21:30:00,,36.76,
2001-04-09 14:30:00,,36.79,
2001-04-09 18:30:00,,36.72,
2001-04-09 21:30:00,,36.74,
2001-04-10 14:30:00,,33.8,
2001-04-10 18:30:00,,33.37,
2001-04-10 21:30:00,,33.3,
2001-04-11 14:30:00,,33.98,
2001-04-11 18:30:00,,33.36,
2001-04-11 21:30:00,,32.73,
2001-04-12 14:30:00,,32.87,
2001-04-12 18:30:00,,30.5,
2001-04-12 21:30:00,,30.28,
2001-04-16 14:30:00,,30.52,
2001-04-16 18:30:00,,30.84,
2001-04-16 21:30:00,,30.04,
2001-04-17 14:30:00,,30.77,
2001-04-17 18:30:00,,30.5,
2001-04-17 21:30:00,,30.24,
2001-04-18 14:30:00,,27.87,
2001-04-18 18:30:00,,28.38,
2001-04-18 21:30:00,,28.42,
2001-04-19 14:30:00,,28.06,
2001-04-19 18:30:00,,28.42,
2001-04-19 21:30:00,,28.46,
2001-04-20 14:30:00,,28.87,
2001-04-20 18:30:00,,29.17,
2001-04-20 21:30:00,,29.01,
2001-04-23 14:30:00,,31.37,
2001-04-23 18:30:00,,32.14,
2001-04-23 21:30:00,,31.5,
2001-04-24 14:30:00,,30.8,
2001-04-24 18:30:00,,31.58,
2001-04-24 21:30:00,,32.46,
2001-04-25 14:30:00,,32.39,
2001-04-25 18:30:00,,31.35,
2001-04-25 21:30:00,,31.34,
2001-04-26 14:30:00,,30.0,
2001-04-26 18:30:00,,30.01,
2001-04-26 21:30:00,,29.57,
2001-04-27 14:30:00,,28.93,
2001-04-27 18:30:00,,28.34,
2001-04-27 21:30:00,,27.77,
2001-04-30 14:30:00,,27.13,
2001-04-30 18:30:00,,28.51,
2001-04-30 21:30:00,,28.19,
2001-05-01 14:30:00,,29.15,
2001-05-01 18:30:00,,27.8,
2001-05-01 21:30:00,,27.59,
2001-05-02 14:30:00,,27.92,
2001-05-02 18:30:00,,27.56,
2001-05-02 21:30:00,,27.77,
2001-05-03 14:30:00,,29.59,
2001-05-03 18:30:00,,29.68,
2001-05-03 21:30:00,,29.5,
2001-05-04 14:30:00,,29.01,
2001-05-04 18:30:00,,28.28,
2001-05-04 21:30:00,,27.72,
2001-05-07 14:30:00,,28.65,
2001-05-07 18:30:00,,27.82,
2001-05-07 21:30:00,,28.11,
2001-05-08 14:30:00,,28.29,
2001-05-08 18:30:00,,27.56,
2001-05-08 21:30:00,,27.54,
2001-05-09 14:30:00,,28.48,
2001-05-09 18:30:00,,28.21,
2001-05-09 21:30:00,,27.82,
2001-05-10 14:30:00,,27.09,
2001-05-10 18:30:00,,27.35,
2001-05-10 21:30:00,,27.24,
2001-05-11 14:30:00,,28.72,
2001-05-11 18:30:00,,27.92,
2001-05-11 21:30:00,,27.48,
2001-05-14 14:30:00,,27.92,
2001-05-14 18:30:00,,27.31,
2001-05-14 21:30:00,,27.17,
2001-05-15 14:30:00,,27.7,
2001-05-15 18:30:00,,26.84,
2001-05-15 21:30:00,,27.34,
2001-05-16 14:30:00,,25.87,
2001-05-16 18:30:00,,24.91,
2001-05-16 21:30:00,,25.13,
2001-05-17 14:30:00,,26.46,
2001-05-17 18:30:00,,25.7,
2001-05-17 21:30:00,,25.52,
2001-05-18 14:30:00,,24.76,
2001-05-18 18:30:00,,24.94,
2001-05-18 21:30:00,,24.26,
2001-05-21 14:30:00,,23.83,
2001-05-21 18:30:00,,23.51,
2001-05-21 21:30:00,,23.24,
2001-05-22 14:30:00,,23.63,
2001-05-22 18:30:00,,23.35,
2001-05-22 21:30:00,,23.49,
2001-05-23 14:30:00,,24.53,
2001-05-23 18:30:00,,24.35,
2001-05-23 21:30:00,,24.65,
2001-05-24 14:30:00,,24.59,
2001-05-24 18:30:00,,23.02,
2001-05-24 21:30:00,,22.94,
2001-05-25 14:30:00,,23.9,
2001-05-25 18:30:00,,23.33,
2001-05-25 21:30:00,,23.15,
2001-05-29 14:30:00,,24.42,
2001-05-29 18:30:00,,24.7,
2001-05-29 21:30:00,,24.68,
2001-05-30 14:30:00,,25.72,
2001-05-30 18:30:00,,25.68,
2001-05-30 21:30:00,,25.79,
2001-05-31 14:30:00,,26.19,
2001-05-31 18:30:00,,25.53,
2001-05-31 21:30:00,,25.96,
2001-06-01 14:30:00,,25.65,
2001-06-01 18:30:00,,23.88,
2001-06-01 21:30:00,,23.96,
2001-06-04 14:30:00,,24.34,
2001-06-04 18:30:00,,23.13,
2001-06-04 21:30:00,,22.83,
2001-06-05 14:30:00,,22.79,
2001-06-05 18:30:00,,21.65,
2001-06-05 21:30:00,,21.22,
2001-06-06 14:30:00,,22.22,
2001-06-06 18:30:00,,22.53,
2001-06-06 21:30:00,,22.38,
2001-06-07 14:30:00,,22.44,
2001-06-07 18:30:00,,21.9,
2001-06-07 21:30:00,,21.61,
2001-06-08 14:30:00,,22.45,
2001-06-08 18:30:00,,22.42,
2001-06-08 21:30:00,,21.41,
2001-06-11 14:30:00,,23.27,
2001-06-11 18:30:00,,23.33,
2001-06-11 21:30:00,,22.74,
2001-06-12 14:30:00,,24.44,
2001-06-12 18:30:00,,23.54,
2001-06-12 21:30:00,,22.98,
2001-06-13 14:30:00,,23.57,
2001-06-13 18:30:00,,24.25,
2001-06-13 21:30:00,,24.39,
2001-06-14 14:30:00,,25.45,
2001-06-14 18:30:00,,25.52,
2001-06-14 21:30:00,,26.2,
2001-06-15 14:30:00,,26.95,
2001-06-15 18:30:00,,26.17,
2001-06-15 21:30:00,,26.33,
2001-06-18 14:30:00,,25.59,
2001-06-18 18:30:00,,25.37,
2001-06-18 21:30:00,,25.83,
2001-06-19 14:30:00,,24.94,
2001-06-19 18:30:00,,25.24,
2001-06-19 21:30:00,,24.92,
2001-06-20 14:30:00,,24.51,
2001-06-20 18:30:00,,24.29,
2001-06-20 21:30:00,,23.86,
2001-06-21 14:30:00,,24.05,
2001-06-21 18:30:00,,21.73,
2001-06-21 21:30:00,,21.91,
2001-06-22 14:30:00,,22.33,
2001-06-22 18:30:00,,22.8,
2001-06-22 21:30:00,,22.5,
2001-06-25 14:30:00,,22.68,
2001-06-25 18:30:00,,23.41,
2001-06-25 21:30:00,,23.25,
2001-06-26 14:30:00,,24.38,
2001-06-26 18:30:00,,23.62,
2001-06-26 21:30:00,,23.35,
2001-06-27 14:30:00,,24.68,
2001-06-27 18:30:00,,23.53,
2001-06-27 21:30:00,,23.57,
2001-06-28 14:30:00,,22.18,
2001-06-28 18:30:00,,22.2,
2001-06-28 21:30:00,,22.58,
2001-06-29 14:30:00,,22.06,
2001-06-29 18:30:00,,21.11,
2001-06-29 21:30:00,,21.63,
2001-07-02 14:30:00,,20.85,
2001-07-02 18:30:00,,20.26,
2001-07-02 21:30:00,,20.29,
2001-07-03 14:30:00,,21.11,
2001-07-03 18:30:00,,20.95,
2001-07-05 14:30:00,,22.25,
2001-07-05 18:30:00,,22.87,
2001-07-05 21:30:00,,22.72,
2001-07-06 14:30:00,,24.74,
2001-07-06 18:30:00,,24.71,
2001-07-06 21:30:00,,24.97,
2001-07-09 14:30:00,,24.98,
2001-07-09 18:30:00,,24.69,
2001-07-09 21:30:00,,24.55,
2001-07-10 14:30:00,,24.91,
2001-07-10 18:30:00,,25.46,
2001-07-10 21:30:00,,26.53,
2001-07-11 14:30:00,,27.18,
2001-07-11 18:30:00,,26.77,
2001-07-11 21:30:00,,26.98,
2001-07-12 14:30:00,,25.39,
2001-07-12 18:30:00,,24.91,
2001-07-12 21:30:00,,24.52,
2001-07-13 14:30:00,,24.44,
2001-07-13 18:30:00,,23.63,
2001-07-13 21:30:00,,23.87,
2001-07-16 14:30:00,,24.06,
2001-07-16 18:30:00,,25.09,
2001-07-16 21:30:00,,25.31,
2001-07-17 14:30:00,,26.34,
2001-07-17 18:30:00,,25.38,
2001-07-17 21:30:00,,25.36,
2001-07-18 14:30:00,,26.29,
2001-07-18 18:30:00,,26.7,
2001-07-18 21:30:00,,26.31,
2001-07-19 14:30:00,,25.22,
2001-07-19 18:30:00,,26.38,
2001-07-19 21:30:00,,26.47,
2001-07-20 14:30:00,,25.45,
2001-07-20 18:30:00,,25.28,
2001-07-20 21:30:00,,24.97,
2001-07-23 14:30:00,,26.05,
2001-07-23 18:30:00,,25.95,
2001-07-23 21:30:00,,26.13,
2001-07-24 14:30:00,,27.11,
2001-07-24 18:30:00,,28.83,
2001-07-24 21:30:00,,27.63,
2001-07-25 14:30:00,,27.62,
2001-07-25 18:30:00,,27.17,
2001-07-25 21:30:00,,26.7,
2001-07-26 14:30:00,,26.85,
2001-07-26 18:30:00,,25.79,
2001-07-26 21:30:00,,25.15,
2001-07-27 14:30:00,,25.65,
2001-07-27 18:30:00,,25.28,
2001-07-27 21:30:00,,24.73,
2001-07-30 14:30:00,,24.94,
2001-07-30 18:30:00,,24.72,
2001-07-30 21:30:00,,24.03,
2001-07-31 14:30:00,,23.99,
2001-07-31 18:30:00,,23.68,
2001-07-31 21:30:00,,23.87,
2001-08-01 14:30:00,,23.52,
2001-08-01 18:30:00,,23.17,
2001-08-01 21:30:00,,22.99,
2001-08-02 14:30:00,,23.27,
2001-08-02 18:30:00,,23.46,
2001-08-02 21:30:00,,23.28,
2001-08-03 14:30:00,,23.25,
2001-08-03 18:30:00,,22.91,
2001-08-03 21:30:00,,22.39,
2001-08-06 14:30:00,,23.44,
2001-08-06 18:30:00,,23.69,
2001-08-06 21:30:00,,23.74,
2001-08-07 14:30:00,,22.97,
2001-08-07 18:30:00,,22.99,
2001-08-07 21:30:00,,22.65,
2001-08-08 14:30:00,,22.67,
2001-08-08 18:30:00,,23.81,
2001-08-08 21:30:00,,24.36,
2001-08-09 14:30:00,,24.01,
2001-08-09 18:30:00,,24.06,
2001-08-09 21:30:00,,23.64,
2001-08-10 14:30:00,,24.78,
2001-08-10 18:30:00,,22.89,
2001-08-10 21:30:00,,22.81,
2001-08-13 14:30:00,,23.39,
2001-08-13 18:30:00,,23.42,
2001-08-13 21:30:00,,23.24,
2001-08-14 14:30:00,,23.14,
2001-08-14 18:30:00,,23.01,
2001-08-14 21:30:00,,23.01,
2001-08-15 14:30:00,,23.43,
2001-08-15 18:30:00,,23.76,
2001-08-15 21:30:00,,23.77,
2001-08-16 14:30:00,,24.17,
2001-08-16 18:30:00,,23.94,
2001-08-16 21:30:00,,23.83,
2001-08-17 14:30:00,,26.06,
2001-08-17 18:30:00,,27.12,
2001-08-17 21:30:00,,26.74,
2001-08-20 14:30:00,,26.8,
2001-08-20 18:30:00,,25.35,
2001-08-20 21:30:00,,25.14,
2001-08-21 14:30:00,,24.94,
2001-08-21 18:30:00,,25.3,
2001-08-21 21:30:00,,25.8,
2001-08-22 14:30:00,,26.55,
2001-08-22 18:30:00,,25.05,
2001-08-22 21:30:00,,25.09,
2001-08-23 14:30:00,,25.22,
2001-08-23 18:30:00,,25.04,
2001-08-23 21:30:00,,24.92,
2001-08-24 14:30:00,,23.21,
2001-08-24 18:30:00,,22.62,
2001-08-24 21:30:00,,22.21,
2001-08-27 14:30:00,,22.85,
2001-08-27 18:30:00,,22.0,
2001-08-27 21:30:00,,22.44,
2001-08-28 14:30:00,,23.99,
2001-08-28 18:30:00,,24.15,
2001-08-28 21:30:00,,24.02,
2001-08-29 14:30:00,,25.56,
2001-08-29 18:30:00,,25.98,
2001-08-29 21:30:00,,25.73,
2001-08-30 14:30:00,,27.2,
2001-08-30 18:30:00,,28.08,
2001-08-30 21:30:00,,28.08,
2001-08-31 14:30:00,,28.4,
2001-08-31 18:30:00,,28.36,
2001-08-31 21:30:00,,28.05,
2001-09-04 14:30:00,,27.47,
2001-09-04 18:30:00,,27.02,
2001-09-04 21:30:00,,28.55,
2001-09-05 14:30:00,,29.74,
2001-09-05 18:30:00,,29.31,
2001-09-05 21:30:00,,28.96,
2001-09-06 14:30:00,,31.06,
2001-09-06 18:30:00,,31.43,
2001-09-06 21:30:00,,32.42,
2001-09-07 14:30:00,,33.44,
2001-09-07 18:30:00,,34.18,
2001-09-07 21:30:00,,34.36,
2001-09-10 14:30:00,,34.65,
2001-09-10 18:30:00,,34.96,
2001-09-10 21:30:00,,33.95,
2001-09-11 14:30:00,,34.6,
2001-09-11 18:30:00,,34.6,
2001-09-17 14:30:00,,44.63,
2001-09-17 18:30:00,,45.34,
2001-09-17 21:30:00,,44.94,
2001-09-18 14:30:00,,43.99,
2001-09-18 18:30:00,,41.97,
2001-09-18 21:30:00,,42.5,
2001-09-19 14:30:00,,43.11,
2001-09-19 18:30:00,,46.26,
2001-09-19 21:30:00,,43.22,
2001-09-20 14:30:00,,47.53,
2001-09-20 18:30:00,,47.2,
2001-09-20 21:30:00,,49.04,
2001-09-21 14:30:00,,52.69,
2001-09-21 18:30:00,,49.08,
2001-09-21 21:30:00,,48.27,
2001-09-24 14:30:00,,43.44,
2001-09-24 18:30:00,,40.76,
2001-09-24 21:30:00,,41.33,
2001-09-25 14:30:00,,39.15,
2001-09-25 18:30:00,,39.36,
2001-09-25 21:30:00,,38.87,
2001-09-26 14:30:00,,38.54,
2001-09-26 18:30:00,,39.03,
2001-09-26 21:30:00,,39.26,
2001-09-27 14:30:00,,39.23,
2001-09-27 18:30:00,,37.35,
2001-09-27 21:30:00,,37.59,
2001-09-28 14:30:00,,36.02,
2001-09-28 18:30:00,,35.45,
2001-09-28 21:30:00,,35.19,
2001-10-01 14:30:00,,35.84,
2001-10-01 18:30:00,,35.1,
2001-10-01 21:30:00,,34.78,
2001-10-02 14:30:00,,35.68,
2001-10-02 18:30:00,,34.98,
2001-10-02 21:30:00,,34.07,
2001-10-03 14:30:00,,34.29,
2001-10-03 18:30:00,,32.64,
2001-10-03 21:30:00,,33.13,
2001-10-04 14:30:00,,33.54,
2001-10-04 18:30:00,,33.66,
2001-10-04 21:30:00,,34.4,
2001-10-05 14:30:00,,36.04,
2001-10-05 18:30:00,,35.38,
2001-10-05 21:30:00,,34.66,
2001-10-08 14:30:00,,36.41,
2001-10-08 18:30:00,,37.02,
2001-10-08 21:30:00,,35.91,
2001-10-09 14:30:00,,36.02,
2001-10-09 18:30:00,,35.67,
2001-10-09 21:30:00,,36.06,
2001-10-10 14:30:00,,34.68,
2001-10-10 18:30:00,,33.36,
2001-10-10 21:30:00,,33.46,
2001-10-11 14:30:00,,32.51,
2001-10-11 18:30:00,,33.06,
2001-10-11 21:30:00,,32.64,
2001-10-12 14:30:00,,34.26,
2001-10-12 18:30:00,,37.87,
2001-10-12 21:30:00,,36.45,
2001-10-15 14:30:00,,38.31,
2001-10-15 18:30:00,,37.28,
2001-10-15 21:30:00,,37.15,
2001-10-16 14:30:00,,37.72,
2001-10-16 18:30:00,,36.03,
2001-10-16 21:30:00,,35.04,
2001-10-17 14:30:00,,34.83,
2001-10-17 18:30:00,,36.51,
2001-10-17 21:30:00,,37.12,
2001-10-18 14:30:00,,37.6,
2001-10-18 18:30:00,,37.75,
2001-10-18 21:30:00,,37.36,
2001-10-19 14:30:00,,37.78,
2001-10-19 18:30:00,,36.83,
2001-10-19 21:30:00,,35.84,
2001-10-22 14:30:00,,35.38,
2001-10-22 18:30:00,,33.81,
2001-10-22 21:30:00,,33.11,
2001-10-23 14:30:00,,32.88,
2001-10-23 18:30:00,,33.68,
2001-10-23 21:30:00,,33.19,
2001-10-24 14:30:00,,33.23,
2001-10-24 18:30:00,,33.04,
2001-10-24 21:30:00,,32.87,
2001-10-25 14:30:00,,34.6,
2001-10-25 18:30:00,,32.11,
2001-10-25 21:30:00,,31.36,
2001-10-26 14:30:00,,31.49,
2001-10-26 18:30:00,,30.83,
2001-10-26 21:30:00,,30.53,
2001-10-29 14:30:00,,31.64,
2001-10-29 18:30:00,,32.46,
2001-10-29 22:30:00,,32.39,
2001-10-30 14:30:00,,35.88,
2001-10-30 18:30:00,,34.99,
2001-10-30 22:30:00,,34.8,
2001-10-31 14:30:00,,34.33,
2001-10-31 18:30:00,,34.43,
2001-10-31 22:30:00,,35.28,
2001-11-01 14:30:00,,35.69,
2001-11-01 18:30:00,,35.26,
2001-11-01 22:30:00,,34.18,
2001-11-02 14:30:00,,34.46,
2001-11-02 18:30:00,,33.11,
2001-11-02 22:30:00,,32.4,
2001-11-05 14:30:00,,32.15,
2001-11-05 18:30:00,,31.33,
2001-11-05 22:30:00,,32.09,
2001-11-06 14:30:00,,31.79,
2001-11-06 18:30:00,,30.97,
2001-11-06 22:30:00,,29.85,
2001-11-07 14:30:00,,30.52,
2001-11-07 18:30:00,,30.86,
2001-11-07 22:30:00,,30.47,
2001-11-08 14:30:00,,28.63,
2001-11-08 18:30:00,,29.45,
2001-11-08 22:30:00,,29.91,
2001-11-09 14:30:00,,30.2,
2001-11-09 18:30:00,,28.92,
2001-11-09 22:30:00,,28.76,
2001-11-12 14:30:00,,32.52,
2001-11-12 18:30:00,,31.48,
2001-11-12 22:30:00,,31.26,
2001-11-13 14:30:00,,29.28,
2001-11-13 18:30:00,,29.1,
2001-11-13 22:30:00,,28.63,
2001-11-14 14:30:00,,29.22,
2001-11-14 18:30:00,,28.6,
2001-11-14 22:30:00,,28.6,
2001-11-15 14:30:00,,27.93,
2001-11-15 18:30:00,,28.04,
2001-11-15 22:30:00,,27.78,
2001-11-16 14:30:00,,27.97,
2001-11-16 18:30:00,,28.16,
2001-11-16 22:30:00,,27.17,
2001-11-19 14:30:00,,26.44,
2001-11-19 18:30:00,,26.19,
2001-11-19 22:30:00,,25.72,
2001-11-20 14:30:00,,26.02,
2001-11-20 18:30:00,,25.89,
2001-11-20 22:30:00,,25.93,
2001-11-21 14:30:00,,26.4,
2001-11-21 18:30:00,,25.76,
2001-11-21 22:30:00,,25.32,
2001-11-23 14:30:00,,25.13,
2001-11-23 18:30:00,,24.78,
2001-11-26 14:30:00,,25.76,
2001-11-26 18:30:00,,25.29,
2001-11-26 22:30:00,,25.24,
2001-11-27 14:30:00,,26.05,
2001-11-27 18:30:00,,24.91,
2001-11-27 22:30:00,,25.21,
2001-11-28 14:30:00,,27.11,
2001-11-28 18:30:00,,27.03,
2001-11-28 22:30:00,,27.84,
2001-11-29 14:30:00,,27.42,
2001-11-29 18:30:00,,27.25,
2001-11-29 22:30:00,,26.26,
2001-11-30 14:30:00,,26.85,
2001-11-30 18:30:00,,26.21,
2001-11-30 22:30:00,,25.87,
2001-12-03 14:30:00,,26.94,
2001-12-03 18:30:00,,26.31,
2001-12-03 22:30:00,,26.0,
2001-12-04 14:30:00,,26.76,
2001-12-04 18:30:00,,25.11,
2001-12-04 22:30:00,,25.33,
2001-12-05 14:30:00,,24.03,
2001-12-05 18:30:00,,24.1,
2001-12-05 22:30:00,,24.79,
2001-12-06 14:30:00,,24.9,
2001-12-06 18:30:00,,24.92,
2001-12-06 22:30:00,,25.09,
2001-12-07 14:30:00,,24.8,
2001-12-07 18:30:00,,24.98,
2001-12-07 22:30:00,,24.89,
2001-12-10 14:30:00,,25.7,
2001-12-10 18:30:00,,25.59,
2001-12-10 22:30:00,,26.0,
2001-12-11 14:30:00,,25.6,
2001-12-11 18:30:00,,25.3,
2001-12-11 22:30:00,,25.69,
2001-12-12 14:30:00,,26.62,
2001-12-12 18:30:00,,26.69,
2001-12-12 22:30:00,,25.45,
2001-12-13 14:30:00,,26.77,
2001-12-13 18:30:00,,26.77,
2001-12-13 22:30:00,,26.75,
2001-12-14 14:30:00,,27.14,
2001-12-14 18:30:00,,25.68,
2001-12-14 22:30:00,,25.97,
2001-12-17 14:30:00,,25.37,
2001-12-17 18:30:00,,25.64,
2001-12-17 22:30:00,,25.43,
2001-12-18 14:30:00,,24.63,
2001-12-18 18:30:00,,24.37,
2001-12-18 22:30:00,,24.13,
2001-12-19 14:30:00,,23.63,
2001-12-19 18:30:00,,23.17,
2001-12-19 22:30:00,,23.57,
2001-12-20 14:30:00,,24.27,
2001-12-20 18:30:00,,24.56,
2001-12-20 22:30:00,,24.37,
2001-12-21 14:30:00,,24.23,
2001-12-21 18:30:00,,23.45,
2001-12-21 22:30:00,,23.21,
2001-12-24 14:30:00,,22.84,
2001-12-24 18:30:00,,23.21,
2001-12-26 14:30:00,,22.87,
2001-12-26 18:30:00,,22.88,
2001-12-26 22:30:00,,22.93,
2001-12-27 14:30:00,,22.33,
